COIL,MT_FROM,MT_TO,DATE,DIF_TIPO_1,DIF_TIPO_2,DIF_TIPO_3,DIF_TIPO_4,DIF_TIPO_5,DIF_TIPO_6,coil_total_length,segment_length,pct_of_coil,any_defect
410434,3.0,2121.0,2019-04-15,0,0,0,1,0,0,2121.0,2118.0,99.85855728429985,0
410441,0.0,1289.0,2019-04-15,0,0,1,0,0,0,1289.0,1289.0,100.0,0
411017,417.0,1411.0,2019-04-15,1,0,1,1,0,0,1411.0,994.0,70.44649184975195,0
411412,0.0,1169.0,2019-04-15,0,0,1,0,0,0,1169.0,1169.0,100.0,0
411713,0.0,1560.0,2019-04-15,0,0,1,0,0,0,1560.0,1560.0,100.0,0
412314,0.0,2573.0,2019-04-15,0,0,1,0,0,0,2573.0,2573.0,100.0,0
412511,0.0,1380.0,2019-04-15,0,0,1,0,0,0,1380.0,1380.0,100.0,0
412914,0.0,1033.0,2019-04-15,1,0,1,1,0,0,1033.0,1033.0,100.0,0
407127,3.0,1999.0,2019-04-16,0,0,1,0,0,0,2683.0,1996.0,74.39433469996273,0
407127,2000.0,2683.0,2019-04-16,0,0,1,1,0,0,2683.0,683.0,25.456578456951174,0
408325,800.0,2241.0,2019-04-16,0,0,0,1,0,0,2241.0,1441.0,64.301651048639,0
408326,0.0,2721.0,2019-04-16,0,0,0,1,0,0,2721.0,2721.0,100.0,0
408330,1.0,1510.0,2019-04-16,0,0,1,0,0,0,1510.0,1509.0,99.93377483443709,0
408910,0.0,2139.0,2019-04-16,0,0,1,1,0,0,2139.0,2139.0,100.0,0
409117,1.0,1200.0,2019-04-16,0,0,0,1,0,0,1200.0,1199.0,99.91666666666667,0
410411,3.0,2091.0,2019-04-16,0,0,1,1,0,0,2091.0,2088.0,99.85652797704448,0
410422,0.0,1412.0,2019-04-16,0,0,1,0,0,0,1412.0,1412.0,100.0,0
410424,119.0,1756.0,2019-04-16,0,0,1,0,0,0,1756.0,1637.0,93.22323462414579,0
410426,650.0,1800.0,2019-04-16,0,1,0,1,0,0,2556.0,1150.0,44.99217527386541,0
410426,2.0,2556.0,2019-04-16,0,0,0,1,0,0,2556.0,2554.0,99.92175273865415,0
410444,0.0,1458.0,2019-04-16,0,0,1,1,0,0,1458.0,1458.0,100.0,0
410712,3.0,2136.0,2019-04-16,0,0,1,0,0,0,2136.0,2133.0,99.85955056179775,0
411711,1.0,1891.0,2019-04-16,0,0,1,0,0,0,1891.0,1890.0,99.94711792702275,0
411712,0.0,1538.0,2019-04-16,0,0,1,0,0,0,1538.0,1538.0,100.0,0
412313,0.0,2602.0,2019-04-16,0,0,1,0,0,0,2602.0,2602.0,100.0,0
412316,0.0,2127.0,2019-04-16,0,0,1,1,0,0,2127.0,2127.0,100.0,0
412512,1.0,1913.0,2019-04-16,0,0,1,0,0,0,1913.0,1912.0,99.94772608468374,0
408735,0.0,2313.0,2019-04-18,0,0,1,1,0,0,2313.0,2313.0,100.0,0
411111,0.0,1024.0,2019-04-18,0,0,1,0,0,0,1024.0,1024.0,100.0,0
412023,0.0,1046.0,2019-04-18,0,0,1,0,0,0,1046.0,1046.0,100.0,0
412024,0.0,1055.0,2019-04-18,0,0,1,0,0,0,1055.0,1055.0,100.0,0
412410,351.0,1398.0,2019-04-18,0,0,1,0,0,0,1398.0,1047.0,74.89270386266095,0
412410,4.0,350.0,2019-04-18,1,0,1,0,0,0,1398.0,346.0,24.74964234620887,0
412411,2.0,2114.0,2019-04-18,0,0,1,1,0,0,2114.0,2112.0,99.90539262062441,0
412710,0.0,1031.0,2019-04-18,0,0,1,0,0,0,1031.0,1031.0,100.0,0
412711,0.0,1107.0,2019-04-18,0,0,1,1,0,0,1107.0,1107.0,100.0,0
413210,0.0,1444.0,2019-04-18,0,0,1,1,0,0,1444.0,1444.0,100.0,0
413311,0.0,1107.0,2019-04-18,0,0,1,1,0,0,1107.0,1107.0,100.0,0
413312,3.0,2091.0,2019-04-18,0,0,1,1,0,0,2091.0,2088.0,99.85652797704448,0
413313,1.0,2076.0,2019-04-18,0,1,1,1,0,0,2076.0,2075.0,99.95183044315993,0
407118,854.0,1480.0,2019-04-19,0,0,1,1,0,0,1480.0,626.0,42.2972972972973,0
410910,0.0,685.0,2019-04-19,0,0,1,0,0,0,685.0,685.0,100.0,0
411110,0.0,678.0,2019-04-19,0,0,1,0,0,0,678.0,678.0,100.0,0
413415,0.0,1055.0,2019-04-19,0,0,1,0,0,0,1055.0,1055.0,100.0,0
413417,0.0,390.0,2019-04-19,0,1,1,0,1,0,1403.0,390.0,27.797576621525305,0
413417,391.0,1403.0,2019-04-19,0,1,1,0,0,0,1403.0,1012.0,72.1311475409836,0
413421,4.0,2147.0,2019-04-19,0,1,1,1,0,0,2147.0,2143.0,99.81369352585003,0
413424,2.0,2099.0,2019-04-19,0,1,1,1,0,0,2099.0,2097.0,99.90471653168176,0
413425,4.0,649.0,2019-04-19,0,0,0,1,0,0,2092.0,645.0,30.83173996175908,0
413425,650.0,2092.0,2019-04-19,0,1,0,1,0,0,2092.0,1442.0,68.92925430210325,0
413924,1.0,1508.0,2019-04-19,0,0,1,0,0,0,1508.0,1507.0,99.93368700265252,0
413925,0.0,1542.0,2019-04-19,0,0,1,1,0,0,1542.0,1542.0,100.0,0
413944,0.0,1423.0,2019-04-19,0,0,1,1,0,0,1423.0,1423.0,100.0,0
413946,350.0,2163.0,2019-04-19,0,0,0,1,0,0,2163.0,1813.0,83.81877022653723,0
413948,0.0,1074.0,2019-04-19,0,0,1,0,0,0,1074.0,1074.0,100.0,0
413949,0.0,1420.0,2019-04-19,0,0,1,1,0,0,1420.0,1420.0,100.0,0
414336,0.0,1442.0,2019-04-19,0,0,1,1,0,0,1442.0,1442.0,100.0,0
414337,19.0,1455.0,2019-04-19,0,0,1,1,0,0,1455.0,1436.0,98.69415807560138,0
414338,0.0,1237.0,2019-04-19,0,0,1,0,1,0,1237.0,1237.0,100.0,0
414519,0.0,50.0,2019-04-19,0,0,1,0,1,0,1520.0,50.0,3.289473684210526,0
414519,51.0,1520.0,2019-04-19,0,0,1,0,0,0,1520.0,1469.0,96.64473684210526,0
414522,0.0,1059.0,2019-04-19,0,0,1,0,0,0,1059.0,1059.0,100.0,0
407311,500.0,614.0,2019-04-20,0,1,1,0,0,0,614.0,114.0,18.566775244299674,0
407311,450.0,499.0,2019-04-20,0,1,0,0,0,0,614.0,49.0,7.980456026058631,0
407313,251.0,826.0,2019-04-20,0,0,1,0,0,0,826.0,575.0,69.61259079903148,0
407313,0.0,250.0,2019-04-20,0,0,1,0,0,1,826.0,250.0,30.26634382566586,0
411138,0.0,687.0,2019-04-20,0,0,1,0,0,0,687.0,687.0,100.0,0
411139,0.0,680.0,2019-04-20,0,0,1,0,0,0,680.0,680.0,100.0,0
412010,0.0,611.0,2019-04-20,0,0,1,0,0,0,611.0,611.0,100.0,0
412022,0.0,587.0,2019-04-20,0,0,1,0,0,0,587.0,587.0,100.0,0
412918,320.0,558.0,2019-04-20,1,1,0,0,0,0,558.0,238.0,42.65232974910394,0
412918,90.0,319.0,2019-04-20,1,0,0,0,0,0,558.0,229.0,41.03942652329749,0
413414,0.0,1128.0,2019-04-20,0,0,1,0,0,0,1128.0,1128.0,100.0,0
413922,0.0,706.0,2019-04-20,0,0,1,0,0,0,706.0,706.0,100.0,0
413923,0.0,1523.0,2019-04-20,0,0,1,0,0,0,1523.0,1523.0,100.0,0
414324,3.0,2195.0,2019-04-20,0,0,1,1,0,0,2195.0,2192.0,99.86332574031891,0
414327,1.0,2176.0,2019-04-20,0,0,1,1,0,0,2176.0,2175.0,99.95404411764706,0
414331,0.0,2197.0,2019-04-20,0,0,1,1,0,0,2197.0,2197.0,100.0,0
414335,0.0,1447.0,2019-04-20,0,0,1,1,0,0,1447.0,1447.0,100.0,0
414517,0.0,1394.0,2019-04-20,0,0,1,0,0,0,1394.0,1394.0,100.0,0
414610,0.0,1504.0,2019-04-20,0,0,1,0,0,0,1504.0,1504.0,100.0,0
414611,0.0,980.0,2019-04-20,0,0,1,0,0,0,980.0,980.0,100.0,0
414713,2.0,1708.0,2019-04-20,0,0,1,1,0,0,1708.0,1706.0,99.88290398126463,0
414723,0.0,1797.0,2019-04-20,0,1,1,1,0,0,1797.0,1797.0,100.0,0
414728,0.0,1444.0,2019-04-20,0,0,1,0,0,0,1444.0,1444.0,100.0,0
415111,0.0,1260.0,2019-04-20,0,1,1,1,0,0,1910.0,1260.0,65.96858638743456,0
415111,531.0,1910.0,2019-04-20,0,0,1,1,0,0,1910.0,1379.0,72.19895287958114,0
412315,7.0,2314.0,2019-04-21,0,0,1,1,0,0,2314.0,2307.0,99.69749351771824,0
414539,3.0,2147.0,2019-04-21,0,0,1,0,0,0,2147.0,2144.0,99.86027014438751,0
415112,0.0,2269.0,2019-04-21,0,0,1,1,0,0,2269.0,2269.0,100.0,0
415823,2.0,1780.0,2019-04-21,0,0,1,1,0,0,1780.0,1778.0,99.8876404494382,0
415512,0.0,1660.0,2019-04-23,0,0,1,0,0,0,1660.0,1660.0,100.0,0
415824,1.0,1877.0,2019-04-23,0,0,1,0,0,0,1877.0,1876.0,99.94672349493872,0
410423,1.0,2115.0,2019-04-24,0,0,1,1,0,0,2115.0,2114.0,99.95271867612293,0
413950,0.0,1405.0,2019-04-24,0,0,1,1,0,0,1405.0,1405.0,100.0,0
414322,1100.0,1416.0,2019-04-24,0,0,1,0,0,0,1416.0,316.0,22.316384180790962,0
414325,683.0,2239.0,2019-04-24,0,0,1,1,0,0,2239.0,1556.0,69.49531040643144,0
414326,0.0,2212.0,2019-04-24,0,0,1,1,0,0,2212.0,2212.0,100.0,0
414332,1.0,2107.0,2019-04-24,0,0,1,1,0,0,2107.0,2106.0,99.95253915519696,0
414716,0.0,1300.0,2019-04-24,0,0,1,1,0,0,1513.0,1300.0,85.92200925313945,0
414716,1301.0,1513.0,2019-04-24,0,0,0,1,0,0,1513.0,212.0,14.011896893588895,0
414716,290.0,375.0,2019-04-24,1,0,1,1,0,0,1513.0,85.0,5.617977528089887,0
414717,430.0,1300.0,2019-04-24,0,0,1,1,0,0,2136.0,870.0,40.73033707865169,0
414717,1301.0,2136.0,2019-04-24,0,0,1,0,0,0,2136.0,835.0,39.09176029962546,0
414719,5.0,1787.0,2019-04-24,0,0,1,1,0,0,1787.0,1782.0,99.72020145495244,0
414721,5.0,2160.0,2019-04-24,0,0,1,1,0,0,2160.0,2155.0,99.76851851851852,0
414722,0.0,1267.0,2019-04-24,0,0,1,1,0,0,1267.0,1267.0,100.0,0
414725,0.0,1730.0,2019-04-24,0,0,1,1,0,0,1730.0,1730.0,100.0,0
414912,1.0,1917.0,2019-04-24,0,0,1,0,0,0,1917.0,1916.0,99.94783515910277,0
414914,0.0,2269.0,2019-04-24,0,0,1,0,0,0,2269.0,2269.0,100.0,0
415513,3.0,2275.0,2019-04-24,0,0,1,1,0,0,2275.0,2272.0,99.86813186813187,0
415514,1.0,2281.0,2019-04-24,0,0,1,0,0,0,2281.0,2280.0,99.95615957913196,0
415515,0.0,2239.0,2019-04-24,0,0,0,1,0,0,2239.0,2239.0,100.0,0
415827,0.0,2624.0,2019-04-24,0,0,1,0,0,0,2624.0,2624.0,100.0,0
413916,0.0,588.0,2019-04-25,0,0,1,0,0,0,588.0,588.0,100.0,0
414317,0.0,130.0,2019-04-25,0,1,0,0,1,0,958.0,130.0,13.569937369519833,0
414317,131.0,958.0,2019-04-25,0,0,0,0,1,0,958.0,827.0,86.32567849686848,0
415814,0.0,580.0,2019-04-25,0,0,1,1,1,0,580.0,580.0,100.0,0
414720,0.0,1389.0,2019-04-26,0,0,0,1,0,0,1389.0,1389.0,100.0,0
416316,0.0,1033.0,2019-04-27,0,1,1,0,0,0,1033.0,1033.0,100.0,0
417210,0.0,803.0,2019-04-27,0,0,0,1,0,0,803.0,803.0,100.0,0
417227,0.0,1225.0,2019-04-27,0,1,1,0,0,0,1225.0,1225.0,100.0,0
418319,0.0,1038.0,2019-04-27,0,0,1,0,0,0,1038.0,1038.0,100.0,0
418325,0.0,1083.0,2019-04-27,0,1,0,0,0,0,1083.0,1083.0,100.0,0
414718,0.0,788.0,2019-04-28,0,0,1,0,0,0,788.0,788.0,100.0,0
417226,0.0,1226.0,2019-04-28,0,0,1,0,0,0,1226.0,1226.0,100.0,0
417614,0.0,1536.0,2019-04-28,1,0,1,1,0,0,1536.0,1536.0,100.0,0
417815,1.0,1293.0,2019-04-28,1,0,0,0,0,0,1293.0,1292.0,99.92266047950503,0
418110,90.0,200.0,2019-04-28,1,0,0,0,0,0,200.0,110.0,55.00000000000001,0
418314,0.0,598.0,2019-04-28,0,0,1,0,0,0,598.0,598.0,100.0,0
418315,20.0,28.0,2019-04-28,0,0,1,0,0,0,28.0,8.0,28.57142857142857,0
418327,0.0,694.0,2019-04-28,0,0,1,0,0,0,694.0,694.0,100.0,0
418341,0.0,926.0,2019-04-28,0,0,1,0,0,0,926.0,926.0,100.0,0
418348,0.0,914.0,2019-04-28,0,0,1,0,0,0,914.0,914.0,100.0,0
418349,67.0,79.0,2019-04-28,0,1,1,0,0,0,79.0,12.0,15.18987341772152,0
418811,0.0,1533.0,2019-04-28,0,0,1,1,0,0,1533.0,1533.0,100.0,0
417610,0.0,839.0,2019-04-29,1,0,1,1,0,0,839.0,839.0,100.0,0
417611,0.0,1077.0,2019-04-29,0,0,1,1,0,0,1077.0,1077.0,100.0,0
417812,0.0,722.0,2019-04-29,0,0,1,0,0,0,722.0,722.0,100.0,0
417812,200.0,500.0,2019-04-29,0,1,1,0,0,0,722.0,300.0,41.55124653739612,0
417813,0.0,1081.0,2019-04-29,0,0,1,1,0,0,1081.0,1081.0,100.0,0
418111,1.0,1079.0,2019-04-29,0,0,1,1,0,0,1079.0,1078.0,99.90732159406858,0
418113,0.0,975.0,2019-04-29,0,1,1,1,0,0,975.0,975.0,100.0,0
418313,873.0,1071.0,2019-04-29,0,0,1,1,0,0,1071.0,198.0,18.487394957983195,0
413951,3.0,1800.0,2019-04-30,0,0,0,1,0,0,1800.0,1797.0,99.83333333333333,0
414339,0.0,1406.0,2019-04-30,0,0,1,0,0,0,1406.0,1406.0,100.0,0
418316,1.0,2198.0,2019-04-30,0,0,0,1,0,0,2198.0,2197.0,99.95450409463147,0
418317,1300.0,2179.0,2019-04-30,0,0,1,1,0,0,2179.0,879.0,40.33960532354291,0
418812,0.0,1505.0,2019-04-30,0,0,1,0,0,0,1505.0,1505.0,100.0,0
418816,0.0,1130.0,2019-04-30,0,0,1,0,0,0,1130.0,1130.0,100.0,0
418818,0.0,2173.0,2019-04-30,0,0,1,1,0,0,2173.0,2173.0,100.0,0
418819,0.0,1424.0,2019-04-30,0,0,1,1,0,0,1424.0,1424.0,100.0,0
418820,1.0,2153.0,2019-04-30,0,1,0,1,0,0,2153.0,2152.0,99.95355318160706,0
418820,401.0,1869.0,2019-04-30,0,0,0,1,0,0,2153.0,1468.0,68.18392940083604,0
418838,0.0,1098.0,2019-04-30,1,1,0,1,0,0,1098.0,1098.0,100.0,0
419214,0.0,893.0,2019-04-30,0,0,1,0,0,0,893.0,893.0,100.0,0
419215,60.0,60.0,2019-04-30,0,0,1,0,1,0,893.0,0.0,0.0,0
419215,44.0,893.0,2019-04-30,0,0,1,0,0,0,893.0,849.0,95.07278835386337,0
419218,0.0,1436.0,2019-04-30,0,0,1,0,0,0,1436.0,1436.0,100.0,0
419219,0.0,1384.0,2019-04-30,0,0,1,0,1,0,1384.0,1384.0,100.0,0
419220,0.0,2082.0,2019-04-30,0,0,0,1,0,0,2082.0,2082.0,100.0,0
419221,1.0,2193.0,2019-04-30,0,1,1,1,0,0,2193.0,2192.0,99.95440036479708,0
419223,0.0,2179.0,2019-04-30,0,0,0,1,0,0,2179.0,2179.0,100.0,0
419226,0.0,2030.0,2019-04-30,0,1,1,1,0,0,2030.0,2030.0,100.0,0
419230,101.0,1818.0,2019-04-30,0,0,0,1,0,0,1818.0,1717.0,94.44444444444444,0
419230,1.0,100.0,2019-04-30,0,1,0,1,0,0,1818.0,99.0,5.445544554455446,0
419234,0.0,1020.0,2019-04-30,0,0,1,0,0,0,1020.0,1020.0,100.0,0
419510,0.0,694.0,2019-04-30,0,0,1,0,0,0,694.0,694.0,100.0,0
419513,93.0,1061.0,2019-04-30,0,0,1,0,0,0,1061.0,968.0,91.23468426013194,0
419518,0.0,1020.0,2019-04-30,0,0,0,0,1,0,1020.0,1020.0,100.0,0
419519,0.0,1040.0,2019-04-30,0,0,1,0,0,0,1040.0,1040.0,100.0,0
420514,0.0,1904.0,2019-04-30,0,0,1,0,0,0,1904.0,1904.0,100.0,0
420517,0.0,1129.0,2019-04-30,0,0,1,0,0,0,1129.0,1129.0,100.0,0
419240,1800.0,2783.0,2019-05-02,0,0,1,1,1,0,2783.0,983.0,35.321595400646785,0
419240,1420.0,1799.0,2019-05-02,0,0,1,0,1,0,2783.0,379.0,13.618397412863818,0
419240,0.0,1419.0,2019-05-02,0,0,1,0,0,0,2783.0,1419.0,50.988142292490124,0
409331,0.0,930.0,2019-05-04,0,0,0,1,0,0,930.0,930.0,100.0,0
411212,0.0,330.0,2019-05-04,0,1,0,0,0,0,330.0,330.0,100.0,0
411245,0.0,813.0,2019-05-04,0,0,1,0,0,0,813.0,813.0,100.0,0
414210,0.0,0.0,2019-05-04,0,0,0,1,0,0,0.0,0.0,,0
418822,0.0,1028.0,2019-05-04,0,0,1,1,0,0,1028.0,1028.0,100.0,0
419711,92.0,699.0,2019-05-04,0,0,0,1,0,0,1320.0,607.0,45.984848484848484,0
419711,700.0,1320.0,2019-05-04,0,1,0,1,0,0,1320.0,620.0,46.96969696969697,0
420512,0.0,1028.0,2019-05-04,0,0,0,1,0,0,1028.0,1028.0,100.0,0
420518,0.0,1176.0,2019-05-04,0,0,1,0,0,0,1176.0,1176.0,100.0,0
421017,42.0,160.0,2019-05-04,0,0,0,1,0,0,160.0,118.0,73.75,0
421018,0.0,1059.0,2019-05-04,0,0,1,0,0,0,1059.0,1059.0,100.0,0
421019,0.0,1046.0,2019-05-04,0,0,0,1,0,0,1046.0,1046.0,100.0,0
399111,1.0,110.0,2019-05-06,1,0,0,0,0,0,110.0,109.0,99.0909090909091,0
416111,800.0,1049.0,2019-05-06,0,0,1,0,1,0,1049.0,249.0,23.736892278360344,0
416111,0.0,799.0,2019-05-06,0,0,0,0,1,0,1049.0,799.0,76.16777883698761,0
417711,0.0,120.0,2019-05-06,1,0,0,0,0,0,120.0,120.0,100.0,0
419217,563.0,1442.0,2019-05-06,0,0,1,0,0,0,1442.0,879.0,60.95700416088765,0
419237,51.0,2172.0,2019-05-06,0,0,1,0,0,0,2172.0,2121.0,97.65193370165746,0
419424,0.0,1778.0,2019-05-06,0,0,1,0,0,0,1778.0,1778.0,100.0,0
419538,810.0,1403.0,2019-05-06,1,0,0,0,0,0,1403.0,593.0,42.266571632216674,0
419922,0.0,2000.0,2019-05-06,0,0,1,1,0,0,2730.0,2000.0,73.26007326007326,0
419922,2001.0,2730.0,2019-05-06,0,0,1,0,0,0,2730.0,729.0,26.703296703296704,0
419932,0.0,2643.0,2019-05-06,0,0,1,1,0,0,2643.0,2643.0,100.0,0
420310,0.0,900.0,2019-05-06,0,0,1,0,1,0,1048.0,900.0,85.87786259541986,0
420310,901.0,1048.0,2019-05-06,0,0,0,0,1,0,1048.0,147.0,14.026717557251908,0
420311,0.0,1048.0,2019-05-06,0,0,1,0,1,0,1048.0,1048.0,100.0,0
420313,0.0,2600.0,2019-05-06,0,0,1,1,0,0,2600.0,2600.0,100.0,0
420411,264.0,1736.0,2019-05-06,0,0,1,0,0,0,1736.0,1472.0,84.7926267281106,0
420412,310.0,1437.0,2019-05-06,0,0,0,0,1,0,1437.0,1127.0,78.42727905358386,0
420913,750.0,1500.0,2019-05-06,0,0,0,1,0,0,1500.0,750.0,50.0,0
420914,0.0,1300.0,2019-05-06,0,0,1,0,0,1,2125.0,1300.0,61.1764705882353,0
420914,1301.0,2125.0,2019-05-06,0,0,1,0,0,0,2125.0,824.0,38.7764705882353,0
421111,0.0,1669.0,2019-05-06,0,0,1,0,0,0,1730.0,1669.0,96.47398843930635,0
421111,1670.0,1730.0,2019-05-06,0,0,1,0,1,0,1730.0,60.0,3.4682080924855487,0
420820,40.0,1150.0,2019-05-07,0,1,0,0,0,0,1150.0,1110.0,96.52173913043478,0
416717,0.0,2752.0,2019-05-08,0,0,1,0,0,0,2752.0,2752.0,100.0,0
419547,0.0,1800.0,2019-05-08,0,0,1,0,0,0,1800.0,1800.0,100.0,0
420516,0.0,669.0,2019-05-08,0,0,1,0,0,1,669.0,669.0,100.0,0
422133,1.0,1830.0,2019-05-08,0,0,1,0,0,0,1830.0,1829.0,99.94535519125684,0
422317,0.0,583.0,2019-05-08,1,0,1,0,0,1,583.0,583.0,100.0,0
422319,7.0,15.0,2019-05-08,0,0,1,0,0,1,15.0,8.0,53.333333333333336,0
422320,0.0,300.0,2019-05-08,1,0,1,0,0,1,679.0,300.0,44.18262150220913,0
422320,301.0,679.0,2019-05-08,0,0,1,0,0,1,679.0,378.0,55.670103092783506,0
422322,0.0,1505.0,2019-05-08,0,0,1,0,0,0,1505.0,1505.0,100.0,0
422323,0.0,1202.0,2019-05-08,0,0,1,0,1,0,1202.0,1202.0,100.0,0
422515,0.0,705.0,2019-05-08,0,0,1,0,0,1,705.0,705.0,100.0,0
422520,0.0,1713.0,2019-05-08,0,0,1,0,0,0,1713.0,1713.0,100.0,0
422521,0.0,1420.0,2019-05-08,0,0,1,0,0,0,1420.0,1420.0,100.0,0
422529,0.0,706.0,2019-05-08,0,0,1,0,0,1,706.0,706.0,100.0,0
422530,0.0,520.0,2019-05-08,0,0,1,0,0,1,591.0,520.0,87.9864636209814,0
422530,521.0,591.0,2019-05-08,0,0,1,0,0,0,591.0,70.0,11.844331641285956,0
422617,535.0,2201.0,2019-05-08,0,0,1,0,0,0,2201.0,1666.0,75.6928668786915,0
422618,0.0,2180.0,2019-05-08,0,0,1,0,0,0,2180.0,2180.0,100.0,0
422718,0.0,953.0,2019-05-08,1,0,1,0,0,0,953.0,953.0,100.0,0
422719,0.0,1759.0,2019-05-08,0,0,1,0,0,0,1759.0,1759.0,100.0,0
422720,0.0,1418.0,2019-05-08,0,0,1,0,1,0,1418.0,1418.0,100.0,0
422916,0.0,375.0,2019-05-08,1,0,1,0,0,1,828.0,375.0,45.289855072463766,0
422916,376.0,828.0,2019-05-08,0,0,1,0,0,1,828.0,452.0,54.589371980676326,0
422917,0.0,1060.0,2019-05-08,1,0,1,0,0,0,1060.0,1060.0,100.0,0
422917,250.0,700.0,2019-05-08,1,0,1,0,0,1,1060.0,450.0,42.45283018867924,0
422925,1.0,2144.0,2019-05-08,0,0,1,0,0,0,2144.0,2143.0,99.95335820895522,0
422717,0.0,1047.0,2019-05-10,0,0,1,1,0,1,1047.0,1047.0,100.0,0
422923,112.0,1088.0,2019-05-10,0,0,1,1,0,1,1088.0,976.0,89.70588235294117,0
422924,0.0,1072.0,2019-05-10,0,0,1,1,0,1,1072.0,1072.0,100.0,0
423219,3.0,846.0,2019-05-10,0,0,1,1,0,1,846.0,843.0,99.64539007092199,0
423414,0.0,1059.0,2019-05-10,0,0,1,0,0,1,1059.0,1059.0,100.0,0
424012,0.0,729.0,2019-05-10,0,0,1,1,0,0,1394.0,729.0,52.29555236728838,0
424012,730.0,1394.0,2019-05-10,0,0,1,1,1,0,1394.0,664.0,47.63271162123386,0
421912,0.0,1542.0,2019-05-11,0,0,1,1,0,1,1542.0,1542.0,100.0,0
422528,0.0,2174.0,2019-05-11,0,0,1,0,0,0,2174.0,2174.0,100.0,0
422528,305.0,306.0,2019-05-11,0,0,1,0,0,1,2174.0,1.0,0.045998160073597055,0
422915,0.0,90.0,2019-05-11,1,0,1,1,0,1,1091.0,90.0,8.249312557286894,0
422915,91.0,1091.0,2019-05-11,0,0,1,1,0,1,1091.0,1000.0,91.6590284142988,0
422918,0.0,1061.0,2019-05-11,0,0,1,0,0,0,1061.0,1061.0,100.0,0
423232,0.0,976.0,2019-05-11,0,0,1,1,0,1,976.0,976.0,100.0,0
423614,4.0,899.0,2019-05-11,0,0,1,1,0,1,1436.0,895.0,62.32590529247911,0
423614,900.0,1436.0,2019-05-11,1,0,1,1,0,1,1436.0,536.0,37.32590529247911,0
423615,0.0,1145.0,2019-05-11,0,1,1,1,0,0,1782.0,1145.0,64.25364758698092,0
423615,1146.0,1782.0,2019-05-11,0,0,1,1,0,0,1782.0,636.0,35.69023569023569,0
423618,0.0,2118.0,2019-05-11,0,0,1,1,0,0,2118.0,2118.0,100.0,0
423632,0.0,2611.0,2019-05-11,0,0,1,1,0,0,2611.0,2611.0,100.0,0
423715,0.0,851.0,2019-05-11,0,0,1,1,0,1,851.0,851.0,100.0,0
423716,184.0,1460.0,2019-05-11,0,0,1,1,0,0,1460.0,1276.0,87.3972602739726,0
423717,605.0,1444.0,2019-05-11,0,0,1,1,0,1,1444.0,839.0,58.102493074792235,0
423719,0.0,1425.0,2019-05-11,0,0,1,1,0,0,1425.0,1425.0,100.0,0
423731,0.0,1448.0,2019-05-11,0,0,1,0,0,0,1448.0,1448.0,100.0,0
423919,0.0,1773.0,2019-05-11,0,0,1,1,0,0,1773.0,1773.0,100.0,0
417413,0.0,674.0,2019-05-12,0,0,1,0,0,0,674.0,674.0,100.0,0
422347,0.0,1047.0,2019-05-12,0,0,1,0,0,0,1047.0,1047.0,100.0,0
422517,0.0,2155.0,2019-05-12,0,0,1,1,0,0,2155.0,2155.0,100.0,0
422712,0.0,1055.0,2019-05-12,0,0,1,0,0,0,1055.0,1055.0,100.0,0
422936,0.0,2218.0,2019-05-12,0,0,1,1,0,1,2218.0,2218.0,100.0,0
423226,0.0,2215.0,2019-05-12,0,0,1,1,0,1,2215.0,2215.0,100.0,0
423920,0.0,1418.0,2019-05-12,0,0,1,0,0,0,1418.0,1418.0,100.0,0
423922,0.0,2151.0,2019-05-12,0,0,1,1,0,0,2151.0,2151.0,100.0,0
423923,782.0,1435.0,2019-05-12,0,0,1,0,0,1,1435.0,653.0,45.505226480836235,0
423924,0.0,1777.0,2019-05-12,0,0,1,0,0,0,1777.0,1777.0,100.0,0
423924,170.0,230.0,2019-05-12,1,0,1,0,0,0,1777.0,60.0,3.376477208778841,0
424013,0.0,1400.0,2019-05-12,0,0,1,0,1,0,1400.0,1400.0,100.0,0
424019,38.0,2156.0,2019-05-12,0,0,1,1,0,0,2156.0,2118.0,98.23747680890537,0
424020,129.0,2179.0,2019-05-12,0,0,1,0,1,0,2179.0,2050.0,94.07985314364387,0
424023,0.0,2077.0,2019-05-12,0,0,1,0,0,0,2077.0,2077.0,100.0,0
424025,131.0,1835.0,2019-05-12,0,0,1,0,0,0,1835.0,1704.0,92.86103542234332,0
424026,1.0,2229.0,2019-05-12,0,0,1,1,1,0,2229.0,2228.0,99.95513683266039,0
424828,0.0,1403.0,2019-05-12,0,0,1,0,0,0,1403.0,1403.0,100.0,0
423217,231.0,1075.0,2019-05-13,0,0,1,1,0,0,1075.0,844.0,78.51162790697674,0
423217,0.0,230.0,2019-05-13,0,1,1,1,0,0,1075.0,230.0,21.3953488372093,0
423911,0.0,1506.0,2019-05-13,0,0,1,0,0,1,1506.0,1506.0,100.0,0
423935,64.0,479.0,2019-05-13,0,0,1,0,0,0,1040.0,415.0,39.90384615384615,0
423935,480.0,1040.0,2019-05-13,0,1,1,0,0,0,1040.0,560.0,53.84615384615385,0
424214,0.0,1549.0,2019-05-13,0,0,1,0,0,1,1549.0,1549.0,100.0,0
424222,0.0,1581.0,2019-05-13,0,0,1,0,0,1,1581.0,1581.0,100.0,0
